site_id,site_name,tid
3069,"Thyrotropin-releasing hormone receptor, 7tm_1 domain",10041
3070,"Mammalian target of Rapamycin (mTORC1), FKBP_C domain",105503
3071,"Probable G-protein coupled receptor 139, 7tm_1 domain",109920
3072,"Probable G-protein coupled receptor 174, 7tm_1 domain",109763
3073,"Serine/threonine-protein kinase pim-3, Pkinase domain",109940
3074,"Thyrotropin-releasing hormone receptor 2, 7tm_1 domain",109850
3075,"Carbonic anhydrase, alpha family, Carb_anhydrase domain",109899
3076,"Serine/threonine-protein kinase A-Raf, Pkinase_Tyr domain",103465
3077,"Alkaline phosphatase placental type, Alk_phosphatase domain",100158
3078,"Prolyl 4-hydroxylase subunit alpha-1, 2OG-FeII_Oxy_3 domain",103483
3079,"Amiloride-sensitive sodium channel subunit alpha, ASC domain",109863
3080,"Ornithine aminotransferase, mitochondrial, Aminotran_3 domain",102740
3081,"Sodium channel protein type 4 subunit alpha, Ion_trans domain",109873
3082,"Voltage-gated potassium channel subunit Kv1.1, Ion_trans domain",12577
3083,"Aurora kinase B/Inner centromere protein_UNCURATED, Pkinase domain",109664
3084,"Hydroxyacylglutathione hydrolase, mitochondrial, Lactamase_B domain",109913
3085,"Nuclear receptor subfamily 1 group D member 2, Hormone_recep domain",104469
3086,"Voltage-gated sodium channel alpha subunit Nav1.1, Ion_trans domain",118853
3087,"Hypoxia-inducible factor prolyl 4-hydroxylase, 2OG-FeII_Oxy_3 domain",11676
3088,"Glutaminyl-peptide cyclotransferase-like protein, Peptidase_M28 domain",109954
3089,"Low molecular weight phosphotyrosine protein phosphatase, LMWPc domain",109834
3090,"Potassium voltage-gated channel subfamily B member 1, Ion_trans domain",105712
3091,"Voltage-gated T-type calcium channel alpha-1H subunit, Ion_trans domain",18074
3092,"Probable protein-cysteine N-palmitoyltransferase porcupine, MBOAT domain",103574
3093,"Voltage-dependent N-type calcium channel subunit alpha-1B, Ion_trans domain",109925
3095,"Branched-chain-amino-acid aminotransferase, mitochondrial, Aminotran_4 domain",109874
3096,"Mucosa-associated lymphoid tissue lymphoma translocation protein 1, Peptidase_C14 domain",109917
3167,"Renin, Asp domain",103633
3168,"Renin, Asp domain",103634
3169,"Rhizopuspepsin, Asp domain",100244
3170,"ADAM17, Reprolysin_5 domain",10689
3171,"Chitinase, Glyco_hydro_18 domain",103643
3172,"Carbonic anhydrase, Pro_CA domain",20009
3173,"Thymidine kinase, Herpes_TK domain",213
3174,"Adenosine receptor A3, 7tm_1 domain",103628
3175,"Melatonin receptor 1C, 7tm_1 domain",100869
3176,"Neurokinin 2 receptor, 7tm_1 domain",10686
3177,"B1 bradykinin receptor, 7tm_1 domain",103519
3178,"Bradykinin B1 receptor, 7tm_1 domain",103521
3179,"Bradykinin B2 receptor, 7tm_1 domain",17115
3180,"Coagulation factor X, Trypsin domain",20037
3181,"Somatostatin receptor 2, 7tm_1 domain",13024
3182,"Triosephosphate isomerase, TIM domain",20046
3183,"Beta-lactamase, Beta-lactamase2 domain",103693
3184,"Ecdysone receptor, Hormone_recep domain",103517
3185,"Beta-lactamase VIM-1, Lactamase_B domain",103603
3186,"Sterol O-acyltransferase 1, MBOAT domain",102587
3187,"Cyclin-dependent kinase 1, Pkinase domain",20072
3188,"Carbonic anhydrase II, Carb_anhydrase domain",10221
3189,"Simian sarcoma virus Pol protein, rve domain",17042
3190,"Beta-lactamase GES-13, Beta-lactamase2 domain",103474
3191,"Beta-lactamase SHV-11, Beta-lactamase2 domain",103608
3192,"Beta-lactamase SHV-55, Beta-lactamase2 domain",103555
3193,"Beta-lactamase SHV-72, Beta-lactamase2 domain",103532
3194,"C-X-C chemokine receptor type 4, 7tm_1 domain",103498
3195,"C-X-C chemokine receptor type 4, 7tm_1 domain",103499
3196,"Carbonic anhydrase VII, Carb_anhydrase domain",10252
3197,"Class D beta-lactamase, Transpeptidase domain",103556
3198,"Thyroid hormone receptor, Hormone_recep domain",104987
3199,"Heat shock cognate 71 kDa protein, HSP70 domain",103587
3200,"Class B carbapenemase VIM-13, Lactamase_B domain",103602
3201,"Matrix metalloproteinase 13, Peptidase_M10 domain",20036
3202,"Angiotensin-converting enzyme, Peptidase_M2 domain",20005
3203,"Prostaglandin G/H synthase 2, An_peroxidase domain",103645
3204,"Dual specificity protein phosphatase 6, DSPc domain",103514
3205,"Serine palmitoyltransferase 1, Aminotran_1_2 domain",103476
3206,"Serine palmitoyltransferase 2, Aminotran_1_2 domain",103477
3207,"Malonyl-CoA decarboxylase, mitochondrial, MCD domain",103573
3208,"Serine/threonine-protein kinase VRK1, Pkinase domain",103646
3209,"Thyrotropin-releasing hormone receptor, 7tm_1 domain",10889
3210,"AMP-binding enzyme family protein, AMP-binding domain",109257
3211,"Phospholipase A2 isozyme CM-I, Phospholip_A2_1 domain",20045
3212,"Protein-tyrosine phosphatase 1B, Y_phosphatase domain",12508
3213,"Constitutive androstane receptor, Hormone_recep domain",11087
3214,"Corticotropin releasing factor receptor 1, 7tm_2 domain",10078
3215,"Growth hormone-releasing hormone receptor, 7tm_2 domain",10308
3216,"Human T-cell leukemia virus type I protease, RVP domain",20067
3217,"Protein-tyrosine phosphatase mitochondrial 1, DSPc domain",104575
3218,"Human herpesvirus 3 deoxypyrimidine kinase, Herpes_TK domain",14068
3219,"Dual specificity testis-specific protein kinase 2, Pkinase_Tyr domain",104600
3220,"5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase, PNP_UDP_1 domain",103479
3221,"Nicotinic acetylcholine receptor alpha1/beta1/gamma/delta, Neur_chan_LBD domain",107886
3222,"Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 1, Ion_trans domain",103515
3223,"Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 2, Ion_trans domain",103522
3224,"Solute carrier family 22 member 12, Sugar_tr domain",102767
3225,"G protein-coupled receptor 34, 7tm_1 domain",102842
3226,"Cytochrome P450 26B1, p450 domain",115648
3227,"G-protein coupled receptor 84, 7tm_1 domain",116040
3228,"Fatty acid transport protein 2, AMP-binding domain",100784
3229,"Dehydrosqualene desaturase, Amino_oxidase domain",116799
3230,"Prolyl endopeptidase FAP, Peptidase_S9 domain",116681
3231,"Histone deacetylase 8, Hist_deacetyl domain",116785
3232,"3-oxoacyl-(Acyl-carrier protein) reductase, adh_short_C2 domain",107660
3233,"Bone morphogenetic protein receptor type-1B, Pkinase_Tyr domain",101204
3235,"HIV-1 protease, RVP domain",109928
3236,"Interleukin-1 receptor-associated kinase 4, Pkinase_Tyr domain",19639
3237,"Dual serine/threonine and tyrosine protein kinase, Pkinase_Tyr domain",104317
3238,"Receptor-interacting serine/threonine-protein kinase 3, Pkinase domain",104279
3239,"Serine/threonine protein phosphatase 2A, catalytic subunit, alpha isoform, Metallophos domain",12649
3240,"RAF proto-oncogene serine/threonine-protein kinase, Pkinase_Tyr domain",116790
3241,"Free fatty acid receptor 1, 7tm_1 domain",116716
3242,"Suppressor of tumorigenicity 14 protein homolog, Trypsin domain",116697
3243,"Putative P2Y purinoceptor 10, 7tm_1 domain",109764
3244,"Kallikrein 8, Trypsin domain",10836
3245,"CDK8/Cyclin C, Pkinase domain",107900
3246,"Serine/threonine protein phosphatase PP1-alpha catalytic subunit, Metallophos domain",100053
3247,"Beta-lactamase, Beta-lactamase domain",103832
3248,"Beta-lactamase, Beta-lactamase2 domain",103840
3249,"Beta-lactamase NDM-1, Lactamase_B domain",103887
3250,"Protein-tyrosine phosphatase 4A3, DSPc domain",100485
3251,"Monoacylglycerol lipase ABHD6, Abhydrolase_1 domain",105457
3252,"Tyrosyl-DNA phosphodiesterase 2, Exo_endo_phos domain",116801
3253,"Bone morphogenetic protein receptor type-1A, Pkinase_Tyr domain",100907
3254,"Spermidine synthase, Spermine_synth domain",116912
3255,"Serine/threonine-protein kinase B-raf, Pkinase_Tyr domain",105657
3256,"Glycogen synthase kinase-3 beta splice variant X1, Pkinase domain",109969
3257,"17-beta-hydroxysteroid dehydrogenase 14, adh_short_C2 domain",114829
3258,"Serine/threonine-protein kinase RIPK2, Pkinase_Tyr domain",20025
3259,"Receptor-interacting serine/threonine-protein kinase 1, Pkinase_Tyr domain",100990
3260,"Peptidyl-prolyl cis-trans isomerase D, Pro_isomerase domain",103936
3261,"Dual specificity testis-specific protein kinase 1, Pkinase_Tyr domain",101030
3262,"Inosine-uridine preferring nucleoside hydrolase, IU_nuc_hydro domain",116821
3263,"Lysine-specific demethylase 2B, Cupin_8 domain",116763
3264,"Uncharacterized protein, 7tm_1 domain",116878
3265,"5-hydroxytryptamine 1D receptor, 7tm_1 domain",109941
3266,"Free fatty acid receptor 3, 7tm_1 domain",100866
3267,"Cyclin-dependent kinase 4/cyclin D2, Pkinase domain",108399
3268,"Solute carrier family 2, facilitated glucose transporter member 3, Sugar_tr domain",101113
3269,"Beta-1 adrenergic receptor, 7tm_1 domain",10727
3270,"Trace amine-associated receptor 5, 7tm_1 domain",116007
3271,"1,3-beta-glucan synthase, Glucan_synthase domain",106174
3272,"Tyrosyl-DNA phosphodiesterase 2, Exo_endo_phos domain",116802
3273,"ATP synthase, ATP-synt_C domain",106145
3274,"Hepatocyte nuclear factor 4-alpha, Hormone_recep domain",116665
3275,"Glucagon-like peptide 2 receptor, 7tm_2 domain",116813
3276,"Matrix metalloproteinase-20, Peptidase_M10 domain",104437
3277,"Beta-adrenergic receptor kinase 2, Pkinase domain",103105
3278,"Sodium- and chloride-dependent glycine transporter 1, SNF domain",109938
3279,"Plasmepsin V, Asp domain",109715
3280,"P2X2/P2X3 heterotrimeric receptor_UNCURATED, P2X_receptor domain",116861
3281,"Pteridine reductase 1, adh_short_C2 domain",102805
3282,"Prolactin-releasing peptide receptor, 7tm_1 domain",103904
3283,"L-type amino acid transporter 1, AA_permease_2 domain",100160
3284,"G protein-coupled receptor kinase 5, Pkinase domain",116670
3285,"Inosine-adenosine-guanosine-nucleoside hydrolase, IU_nuc_hydro domain",116820
3286,"Trace amine-associated receptor 5, 7tm_1 domain",116770
3287,"Transient receptor potential cation channel subfamily M member 7, Ion_trans domain",116666
3288,"Steroid 17-alpha-hydroxylase/17,20 lyase, p450 domain",116757
3289,"Matrix metalloproteinase-24, Peptidase_M10 domain",101051
3290,"G protein-coupled receptor kinase 6, Pkinase domain",102447
3291,"Protein tyrosine phosphatase type IVA 1, DSPc domain",103108
3292,"PAS domain-containing serine/threonine-protein kinase, Pkinase domain",102399
3293,"Adenosine A3 receptor, 7tm_1 domain",17013
3294,"Serine/threonine-protein kinase receptor R3, Pkinase_Tyr domain",100909
3295,"Beta-lactamase, Beta-lactamase2 domain",10033
3296,"G-protein coupled receptor 6, 7tm_1 domain",116091
3297,"Receptor-interacting serine/threonine-protein kinase 2, Pkinase_Tyr domain",116814
3298,"Mas-related G protein-coupled receptor X1, 7tm_1 domain",116876
3299,"TGF-beta receptor type II, Pkinase_Tyr domain",100075
3300,"Adenosine A1 receptor, 7tm_1 domain",17079
3301,"Cyclin-dependent kinase 4, Pkinase domain",109945
3302,"Amino acid transporter, SDF domain",109757
3303,"S-adenosyl-L-methionine:delta24-sterol-C-methyltransferase, Methyltransf_31 domain",102615
3304,"Plasma kallikrein, Trypsin domain",103492
3305,"Corticotropin releasing factor receptor 2, 7tm_2 domain",12995
3306,"Serine/threonine protein phosphatase PP1-gamma catalytic subunit, Metallophos domain",12999
3307,"Monoglyceride lipase, Hydrolase_4 domain",100193
3308,"N-terminal kinase-like protein, Pkinase domain",116669
3309,"Sphingosine-1-phosphate lyase 1, Pyridoxal_deC domain",116828
3310,"Trypanothione reductase, Pyr_redox_2 domain",105415
3311,"Receptor-interacting serine/threonine-protein kinase 1, Pkinase_Tyr domain",116773
3312,"Testis-specific serine/threonine-protein kinase 1, Pkinase domain",116792
3313,"Neuronal acetylcholine receptor subunit alpha-6, Neur_chan_LBD domain",117155
3325,"Neuronal acetylcholine receptor subunit alpha-6, Neur_chan_LBD domain",117154
3338,"Voltage-gated potassium channel subunit Kv7.5, Ion_trans domain",117024
3339,"Histone deacetylase 1, Hist_deacetyl domain",117134
3345,"Serine/threonine-protein kinase Aurora-A, Pkinase domain",117017
3352,"Neuronal acetylcholine receptor subunit beta-3, Neur_chan_LBD domain",117154
3353,"Signal transducer and activator of transcription 3, SH2 domain",117182
3362,"Casein kinase II alpha (prime), Pkinase domain",117041
3446,"Ryanodine receptor 2, Ion_trans domain",12794
3498,"Neuronal acetylcholine receptor; alpha3/beta4, Neur_chan_LBD domain",117139
3524,"GABA-A receptor; GABA-A site (alpha1/beta2 interface), Neur_chan_LBD domain",117114
3527,"Neuronal acetylcholine receptor; alpha4/beta4, Neur_chan_LBD domain",117139
3540,"Neuronal acetylcholine receptor; alpha4/beta2, Neur_chan_LBD domain",117139
3553,"Acetylcholine receptor; alpha1/beta1/delta/gamma, Neur_chan_LBD domain",117052
3577,"Cyclin-dependent kinase 4/cyclin D1, Pkinase domain",117098
3579,"Cyclin-dependent kinase 4/cyclin D1, Pkinase domain",107898
3621,"COUP transcription factor 2, Hormone_recep domain",104475
3840,"Retinoid X receptor alpha, Hormone_recep domain",109635
3841,"L-type amino acid transporter 3, MFS_1 domain",100162
3860,"Retinoid X receptor alpha, Hormone_recep domain",109636
3897,"Retinoid X receptor alpha, Hormone_recep domain",117177
3908,"Retinoid X receptor alpha, Hormone_recep domain",117175
3914,"Retinoid X receptor alpha, Hormone_recep domain",117157
3948,"Casein kinase II alpha, Pkinase domain",107903
4019,"Caspase-3, Peptidase_C14 domain",117061
4025,"Sodium/hydrogen exchanger 1, Na_H_Exchanger domain",10446
4027,"GABA receptor alpha-1 subunit, Neur_chan_LBD domain",117114
4030,"P2X purinoceptor 2, P2X_receptor domain",108133
4033,"Cyclin-dependent kinase 6, Pkinase domain",108400
4035,"Neuronal acetylcholine receptor protein beta-2 subunit, Neur_chan_LBD domain",117139
4048,"Neuronal acetylcholine receptor subunit alpha-3, Neur_chan_LBD domain",117139
4061,"GABA receptor alpha-6 subunit, Neur_chan_LBD domain",117122
4064,"GABA receptor gamma-3 subunit, Neur_chan_LBD domain",117117
4065,"Nerve growth factor receptor Trk-A, Pkinase_Tyr domain",100078
4067,"Voltage-gated potassium channel subunit Kv7.2, Ion_trans domain",117166
4068,"Bile acid receptor, Hormone_recep domain",117073
4072,"Retinoic acid receptor beta, Hormone_recep domain",117175
4078,"P2X purinoceptor 3, P2X_receptor domain",108133
4081,"Neuronal acetylcholine receptor protein beta-3 subunit, Neur_chan_LBD domain",117042
4096,"Neuronal acetylcholine receptor subunit beta-4, Neur_chan_LBD domain",117139
4109,"Alpha-2a adrenergic receptor, 7tm_1 domain",10655
4110,"GABA receptor beta-3 subunit, Neur_chan_LBD domain",117117
4111,"GABA receptor beta-3 subunit, Neur_chan_LBD domain",117122
4114,"GABA receptor beta-3 subunit, Neur_chan_LBD domain",117118
4115,"GABA receptor beta-3 subunit, Neur_chan_LBD domain",117119
4116,"Sodium/hydrogen exchanger 5, Na_H_Exchanger domain",12589
4125,"Sn1-specific diacylglycerol lipase beta, Lipase_3 domain",101275
4131,"Voltage-gated potassium channel subunit Kv1.2, Ion_trans domain",10552
4132,"Casein kinase I epsilon, Pkinase domain",107920
4133,"Histone deacetylase 2, Hist_deacetyl domain",117135
4139,"Retinoid X receptor alpha, Hormone_recep domain",117073
4143,"Sodium channel protein type XI alpha subunit, Ion_trans domain",11733
4147,"Dipeptidyl peptidase I, Peptidase_C1 domain",12408
4148,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",12588
4382,"GABA receptor alpha-3 subunit, Neur_chan_LBD domain",117117
4383,"GABA receptor alpha-3 subunit, Neur_chan_LBD domain",117118
4384,"GABA receptor alpha-3 subunit, Neur_chan_LBD domain",117119
4385,"Neuromedin B receptor, 7tm_1 domain",12812
4433,"Cell division cycle 2-like protein kinase 6, Pkinase domain",117036
4465,"NADH-ubiquinone oxidoreductase 42 kDa subunit, dNK domain",105760
4483,"Neuronal acetylcholine receptor subunit alpha-6, Neur_chan_LBD domain",117042
4498,"GABA receptor theta subunit, Neur_chan_LBD domain",117119
4499,"Voltage-gated potassium channel subunit Kv1.4, Ion_trans domain",100630
4501,"Nuclear receptor subfamily 4 group A member 2, Hormone_recep domain",117157
4505,"OXA-48, Transpeptidase domain",103606
4506,"Neuronal acetylcholine receptor subunit beta-4, Neur_chan_LBD domain",117153
4507,"Neuronal acetylcholine receptor subunit alpha-3, Neur_chan_LBD domain",117153
4508,"Signal transducer and activator of transcription 1, SH2 domain",117182
4534,"Casein kinase I delta, Pkinase domain",107920
4535,"Sodium/hydrogen exchanger 2, Na_H_Exchanger domain",10447
4541,"Acetylcholine receptor protein alpha chain, Neur_chan_LBD domain",117052
4557,"Acetylcholine receptor protein beta chain, Neur_chan_LBD domain",117052
4565,"GABA receptor beta-1 subunit, Neur_chan_LBD domain",117114
4568,"LXR-alpha, Hormone_recep domain",109636
4609,"Neuronal acetylcholine receptor protein beta-2 subunit, Neur_chan_LBD domain",117155
4621,"Neuronal acetylcholine receptor protein beta-2 subunit, Neur_chan_LBD domain",117154
4634,"Neuronal acetylcholine receptor protein beta-2 subunit, Neur_chan_LBD domain",117027
4641,"Voltage-gated potassium channel subunit Kv1.7, Ion_trans domain",11976
4642,"Caspase-9, Peptidase_C14 domain",117061
4648,"Casein kinase II alpha, Pkinase domain",117283
4654,"Voltage-gated potassium channel subunit Kv7.3, Ion_trans domain",117024
4655,"PI3-kinase p85-beta subunit, SH2 domain",117159
4657,"LXR-beta, Hormone_recep domain",109635
4700,"Potassium voltage-gated channel subfamily D member 2, Ion_trans domain",102706
4705,"Retinoic acid receptor gamma, Hormone_recep domain",117177
4716,"Cytochrome P450 21, p450 domain",11542
4729,"Alpha-2c adrenergic receptor, 7tm_1 domain",11833
4730,"Cyclin-dependent kinase 4, Pkinase domain",117098
4732,"Cyclin-dependent kinase 4, Pkinase domain",107898
4774,"Voltage-gated P/Q-type calcium channel alpha-1A subunit, Ion_trans domain",117294
4798,"Voltage-gated N-type calcium channel alpha-1B subunit, Ion_trans domain",117197
4890,"Voltage-gated N-type calcium channel alpha-1B subunit, Ion_trans domain",117293
